"@timestamp","_id","_index","_score",env,"env.keyword",level,"level.keyword",message,"message.keyword","metadata.env","metadata.env.keyword","metadata.environment","metadata.environment.keyword","metadata.host","metadata.host.keyword","metadata.hostname","metadata.hostname.keyword","metadata.method","metadata.method.keyword","metadata.port","metadata.remoteAddress","metadata.remoteAddress.keyword","metadata.requestId","metadata.requestId.keyword","metadata.responseTime","metadata.service","metadata.service.keyword","metadata.statusCode","metadata.timestamp","metadata.url","metadata.url.keyword",service,"service.keyword"
"Nov 21, 2025 @ 11:40:59.349",ZskJpZoBKNps3ga0kvaa,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-16","req-16","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:59.349","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:48.718",ZckJpZoBKNps3ga0afYP,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-15","req-15","2,362.769","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:48.718","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:46.357","ZMkJpZoBKNps3ga0X_bg","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-15","req-15","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:46.355","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:35.796",Y8kJpZoBKNps3ga0OfYL,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-14","req-14","1,450.724","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:35.796","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:34.346",YskJpZoBKNps3ga0MfY0,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-14","req-14","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:34.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:31.156",YckJpZoBKNps3ga0KfZY,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-13","req-13","1,575.433","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:31.156","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:29.580",X8kJpZoBKNps3ga0IfZ9,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-13","req-13","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:29.580","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:29.579",YMkJpZoBKNps3ga0IfZ9,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-12","req-12","1,924.259","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:29.579","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:27.654",XckJpZoBKNps3ga0Gfak,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-12","req-12","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:27.654","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:27.653",XskJpZoBKNps3ga0Gfak,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-11","req-11","1,303.257","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:27.653","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:26.349",XMkJpZoBKNps3ga0EfbL,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-11","req-11","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:26.349","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:24.081",W8kJpZoBKNps3ga0Cfbu,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-10","req-10","1,734.845","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:24.081","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:22.346",WskJpZoBKNps3ga0AvYO,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-10","req-10","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:22.346","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:11.628","WckIpZoBKNps3ga02_YI","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-z","req-z","1,282.489","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:40:11.627","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:40:10.345","WMkIpZoBKNps3ga00_Yu","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-z","req-z","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:40:10.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:59.831",V8kIpZoBKNps3ga0rPYm,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-y","req-y","1,484.183","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:59.830","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:58.347",VskIpZoBKNps3ga0pPZP,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-y","req-y","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:58.346","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:48.117",VckIpZoBKNps3ga0ffZE,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-x","req-x","1,771.609","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:48.116","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:46.345",VMkIpZoBKNps3ga0dfZs,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-x","req-x","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:46.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:35.905",U8kIpZoBKNps3ga0TvZj,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-w","req-w","1,561.275","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:35.904","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:34.343",UskIpZoBKNps3ga0RvaK,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-w","req-w","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:34.343","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:30.678",UckIpZoBKNps3ga0OPY3,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-v","req-v","1,297.678","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:30.677","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:29.379",UMkIpZoBKNps3ga0Nvaw,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-v","req-v","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:29.379","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:29.377","T8kIpZoBKNps3ga0M_Yk","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-u","req-u","1,099.872","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:29.377","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:28.277","TskIpZoBKNps3ga0L_Yi","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-u","req-u","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:28.277","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:28.276",TckIpZoBKNps3ga0LvbW,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-t","req-t","1,932.593","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:28.275","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:26.343","TMkIpZoBKNps3ga0J_ZK","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-t","req-t","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:26.343","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:23.378","S8kIpZoBKNps3ga0G_a0","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-s","req-s","2,032.514","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:23.377","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:21.345","SskIpZoBKNps3ga0E_bH","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-s","req-s","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:21.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:10.826",SckHpZoBKNps3ga07Pa6,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-r","req-r","1,480.66","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:39:10.826","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:39:09.345",SMkHpZoBKNps3ga05Pbk,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-r","req-r","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:39:09.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:58.672",R8kHpZoBKNps3ga0vfbj,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-q","req-q","1,327.343","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:58.672","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:57.345",RskHpZoBKNps3ga0tvYG,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-q","req-q","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:57.344","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:46.432","RckHpZoBKNps3ga0i_Zi","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-p","req-p","2,087.895","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:46.432","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:44.345","RMkHpZoBKNps3ga0g_Y9","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-p","req-p","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:44.344","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:34.132","Q8kHpZoBKNps3ga0W_ZV","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-o","req-o","2,785.265","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:34.132","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:31.347",QskHpZoBKNps3ga0UPZ4,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-o","req-o","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:31.346","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:20.377",QckHpZoBKNps3ga0Jfac,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-n","req-n","3,030.909","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:20.376","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:17.346",QMkHpZoBKNps3ga0GfbG,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-n","req-n","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:17.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:06.465",P8kGpZoBKNps3ga09vbJ,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-m","req-m","1,119.622","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:06.464","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:05.345",PckGpZoBKNps3ga07vbu,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-m","req-m","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:05.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:04.463",PskGpZoBKNps3ga07vbu,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-l","req-l","1,193.044","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:04.462","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:03.269","O8kGpZoBKNps3ga05_YV","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-l","req-l","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:03.269","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:03.267","PMkGpZoBKNps3ga05_YV","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-k","req-k","1,299.818","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:03.267","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:01.967","OckGpZoBKNps3ga03_Y7","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-k","req-k","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:01.967","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:01.965","OskGpZoBKNps3ga03_Y7","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-j","req-j","1,619.173","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:38:01.964","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:38:00.345","OMkGpZoBKNps3ga01_Zf","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-j","req-j","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:38:00.345","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:54.385",N8kGpZoBKNps3ga0wPYP,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-i","req-i","2,035.894","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:54.384","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:52.349",NskGpZoBKNps3ga0uPYe,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-i","req-i","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:52.348","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:41.621",NckGpZoBKNps3ga0kfYR,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-h","req-h","1,274.654","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:41.620","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:40.346",NMkGpZoBKNps3ga0ifY4,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-h","req-h","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:40.345","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:34.131",MckGpZoBKNps3ga0cvYC,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-g","req-g","1,223.558","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:34.131","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:32.908",MskGpZoBKNps3ga0cvYC,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-g","req-g","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:32.907","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:32.906",M8kGpZoBKNps3ga0cvYC,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-f","req-f","1,019.367","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:32.905","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:31.886",LckGpZoBKNps3ga0avYo,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-f","req-f","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:31.886","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:31.884",LskGpZoBKNps3ga0avYo,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-e","req-e","855.213","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:31.884","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:31.029",L8kGpZoBKNps3ga0avYo,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-e","req-e","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:31.029","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:31.027",MMkGpZoBKNps3ga0avYo,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-d","req-d","955.63","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:31.026","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:30.384",JMkGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-9","req-9","3,537.864","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:30.384","/api/credits/current","/api/credits/current","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:30.163",JckGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-a","req-a","3,312.807","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:30.163","/api/api/subscriptions/current","/api/api/subscriptions/current","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:30.071",JskGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-d","req-d","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:30.071","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:30.069",J8kGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-c","req-c","980.015","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:30.069","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:29.874",KMkGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-8","req-8","3,028.155","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:29.873","/api/admin/entity-scope","/api/admin/entity-scope","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:29.486",KckGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-b","req-b","1,132.939","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:29.486","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:29.300",KskGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-7","req-7","2,458.796","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:29.300","/api/onboarding/status","/api/onboarding/status","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:29.089",K8kGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"-","-","-","-","localhost:3000","localhost:3000",GET,GET,"-","127.0.0.1","127.0.0.1","req-c","req-c","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 11:37:29.089","/api/notifications/unread-count","/api/notifications/unread-count","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 11:37:29.085",LMkGpZoBKNps3ga0YvZO,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-","-","-","-","-",GET,GET,"-","-","-","req-6","req-6","2,248.46","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 11:37:29.084","/api/admin/auth-status","/api/admin/auth-status","wrapper-backend","wrapper-backend"
